Ida,Harvey,ida.harvey924@aol.com,complaint help help,"Will I save in union dues if I’m with a team that has strong political voices and does things I agree with? Maybe. Or maybe not. But because I’m the one who has to pay for it, I’m quite confident that I’ll be supporting a political team that I believe in – it’s the most moral way to spend my money, and it’s also the only way to assure that I’m getting all of the benefit of political football without much of the risk. It also turns out that political football is like a lottery. The teams that pick up the most fans are the"
Malcolm,Lambert,malcolm.lambert818@aol.com,due overtime union,"How much would union dues be? That's not for you to decide, not if you're a conservative. If you're a liberal, you might be taking a hit in the wallet because unions help raise the public - sector minimum wage. Read it as an attack on unions as a whole. The part of the op - ed that angered me the most was its rhetoric about privatization of health care. Again, it's not my decision to make, whether or not to privatize. There are some real problems with Medicare and Medicaid, but fixing those isn't up to the individual"
Marsha,Lewis,marsha.lewis123@gmail.com,complaint safety union,"How much would union dues be? That's not for you to decide, not if you're a conservative. If you're a liberal, you might be taking a hit in the wallet because unions help raise the public - sector minimum wage. Read it as an attack on unions as a whole. The part of the op - ed that angered me the most was its rhetoric about privatization of health care. Again, it's not my decision to make, whether or not to privatize. There are some real problems with Medicare and Medicaid, but fixing those isn't up to the individual"
Kari,Swanson,kari.swanson168@outlook.com,amazon worker complaint,"How much would union dues be? That's not for you to decide, not if you're a conservative. If you're a liberal, you might be taking a hit in the wallet because unions help raise the public - sector minimum wage. Read it as an attack on unions as a whole. The part of the op - ed that angered me the most was its rhetoric about privatization of health care. Again, it's not my decision to make, whether or not to privatize. There are some real problems with Medicare and Medicaid, but fixing those isn't up to the individual"
Lyle,Stevens,lyle.stevens572@aol.com,healthcare complaint due,"Did you see about the Google Union? As you know, the Alphabet conglomerate has a reputation for being a bit cheap. Every now and then, the unions come together to push for better working conditions for their workers. Most of these initiatives are unsuccessful but occasionally a fight is won. The only serious change that I know of so far has been an eight-hour day. Google workers came together at lunchtime today for a rally against overworking and unhealthy working conditions at Google."
Nadine,Little,nadine.little868@gmail.com,union safety due,"I've seen a lot of workers meeting after work, drinking too much, and sometimes being mean to each other. I've also seen too many families who don't have enough to eat. That just makes me sad for everyone. But this new policy just about kills me. While I want everyone to have a good working environment and good benefits, this is taking it a step too far. I think they are overreacting. All it would take is posting a policy that your employees aren't allowed to drink alcohol after work, or drink for hours on end."
Terry,Medina,terry.medina220@hotmail.com,healthcare complaint safety,"I'm concerned that the union authorization card that they are giving us, will have the full weight of the California courts behind it and it will be hard to recover from any wrong doing. I'd like to be able to believe that one, but the class action suits that have recently come out against Kodak would be very hard for an employer like BAE to fight. I just hate the fact that I was so happy with this place, only to find out I'm not so happy with it after all. When you look up the definition of the word ""heart,"" you get a whole new meaning."
Samantha,Mcdaniel,samantha.mcdaniel540@hotmail.com,amazon overtime help,"Yesterday I got a union pamphlet in the mail. It went something like this: Hello, My name is Gail Andris, and I am your union steward. My job is to help you learn about the union and all that we do. I am your voice in the union, and my job is to make sure you get what you deserve! Please help me to do this by showing up at your medical appointments! In return, I will be giving you a little gift, as a token of my gratitude! Did I get nothing from the quote? Did it even go on to explain what the gift was? No, I didn't."
Sherman,Hansen,sherman.hansen14@protonmail.com,complaint need safety,"I'm concerned that the union authorization card that they are giving us, will have the full weight of the California courts behind it and it will be hard to recover from any wrong doing. I'd like to be able to believe that one, but the class action suits that have recently come out against Kodak would be very hard for an employer like BAE to fight. I just hate the fact that I was so happy with this place, only to find out I'm not so happy with it after all. When you look up the definition of the word ""heart,"" you get a whole new meaning."
Jessie,Hopkins,jessie.hopkins599@apple.com,amazon overtime healthcare,"How much would union dues be? That's not for you to decide, not if you're a conservative. If you're a liberal, you might be taking a hit in the wallet because unions help raise the public - sector minimum wage. Read it as an attack on unions as a whole. The part of the op - ed that angered me the most was its rhetoric about privatization of health care. Again, it's not my decision to make, whether or not to privatize. There are some real problems with Medicare and Medicaid, but fixing those isn't up to the individual"
May,Maxwell,may.maxwell666@gmail.com,complaint need complaint,"How much would union dues be? That's not for you to decide, not if you're a conservative. If you're a liberal, you might be taking a hit in the wallet because unions help raise the public - sector minimum wage. Read it as an attack on unions as a whole. The part of the op - ed that angered me the most was its rhetoric about privatization of health care. Again, it's not my decision to make, whether or not to privatize. There are some real problems with Medicare and Medicaid, but fixing those isn't up to the individual"
Darrell,Richards,darrell.richards795@apple.com,amazon worker union,"I have been reading Karl Marx's Capital. My father told me that after I left home that he read Karl Marx's Capital when he was about 15 - 16 years old. He said that he hated Marx in college when the school forced the students to read it because some professor insisted that it was the most important book that we should read before we entered the university. My father didn't have the courage to object, so he just pretended that he read the book because the professor told him that it was the best book that he would ever"
Lora,Boone,lora.boone830@aol.com,due overtime union,"Did you see about the Google Union? As you know, the Alphabet conglomerate has a reputation for being a bit cheap. Every now and then, the unions come together to push for better working conditions for their workers. Most of these initiatives are unsuccessful but occasionally a fight is won. The only serious change that I know of so far has been an eight-hour day. Google workers came together at lunchtime today for a rally against overworking and unhealthy working conditions at Google."
Jenny,Guzman,jenny.guzman788@protonmail.com,union safety healthcare,"Will I save in union dues if I’m with a team that has strong political voices and does things I agree with? Maybe. Or maybe not. But because I’m the one who has to pay for it, I’m quite confident that I’ll be supporting a political team that I believe in – it’s the most moral way to spend my money, and it’s also the only way to assure that I’m getting all of the benefit of political football without much of the risk. It also turns out that political football is like a lottery. The teams that pick up the most fans are the"
Carmen,Taylor,carmen.taylor918@gmail.com,help need union,"What kind of benefits will the union bring to CUPW? O’Bryan: “As we all know, a union gives the workers a voice and power. It’s important to have that and to use it. We do not want to go back to the bad old days where employees were siloed and didn’t have any input.” Miller: “There are millions of dollars in arbitrations every year. Those are good money. … In the absence of a contract, if there is a strike or lockout, the arbitrator may allow employees to be absent from work. The employer has been saying that employers can’t let"
Ada,Sherman,ada.sherman418@hotmail.com,due help help,"Can the union help me if I go out for a job where I'm not in the union? You have the right to choose which union to join. The decision to affiliate is an economic one. Many unions offer signing bonuses, recognition, and discounts. Some even have job protections, healthcare benefits, and paid holidays. Learn more about unions and their role in the working world in our guide to unions. What do unions do? Unions do everything from negotiating wages and working conditions to providing health benefits and workplace"
Stanley,Bowman,stanley.bowman380@gmail.com,complaint overtime complaint,"How much would union dues be? That's not for you to decide, not if you're a conservative. If you're a liberal, you might be taking a hit in the wallet because unions help raise the public - sector minimum wage. Read it as an attack on unions as a whole. The part of the op - ed that angered me the most was its rhetoric about privatization of health care. Again, it's not my decision to make, whether or not to privatize. There are some real problems with Medicare and Medicaid, but fixing those isn't up to the individual"
Gregg,Wilkins,gregg.wilkins66@protonmail.com,help safety complaint,"How much would union dues be? That's not for you to decide, not if you're a conservative. If you're a liberal, you might be taking a hit in the wallet because unions help raise the public - sector minimum wage. Read it as an attack on unions as a whole. The part of the op - ed that angered me the most was its rhetoric about privatization of health care. Again, it's not my decision to make, whether or not to privatize. There are some real problems with Medicare and Medicaid, but fixing those isn't up to the individual"
Beth,Perez,beth.perez514@aol.com,amazon need due,"What kind of benefits will the union bring to CUPW? O’Bryan: “As we all know, a union gives the workers a voice and power. It’s important to have that and to use it. We do not want to go back to the bad old days where employees were siloed and didn’t have any input.” Miller: “There are millions of dollars in arbitrations every year. Those are good money. … In the absence of a contract, if there is a strike or lockout, the arbitrator may allow employees to be absent from work. The employer has been saying that employers can’t let"
Janis,Gutierrez,janis.gutierrez509@aol.com,help safety due,"Hi, I have a question about my healthcare. What happens if I go to my dentist, my eye doctor or a specialist, and when it comes time to start paying out, they say ""no."" Do I have any recourse? If I go to a private doctor, and they say ""no,"" should I go back to the official state organization and argue?"
Christie,Parks,christie.parks787@aol.com,union help due,"What kind of benefits will the union bring to CUPW? O’Bryan: “As we all know, a union gives the workers a voice and power. It’s important to have that and to use it. We do not want to go back to the bad old days where employees were siloed and didn’t have any input.” Miller: “There are millions of dollars in arbitrations every year. Those are good money. … In the absence of a contract, if there is a strike or lockout, the arbitrator may allow employees to be absent from work. The employer has been saying that employers can’t let"
Elsie,Lyons,elsie.lyons726@hotmail.com,due overtime safety,"Can the union help me if I go out for a job where I'm not in the union? You have the right to choose which union to join. The decision to affiliate is an economic one. Many unions offer signing bonuses, recognition, and discounts. Some even have job protections, healthcare benefits, and paid holidays. Learn more about unions and their role in the working world in our guide to unions. What do unions do? Unions do everything from negotiating wages and working conditions to providing health benefits and workplace"
Dianna,Stewart,dianna.stewart184@hotmail.com,amazon complaint due,"Hi, I have a question about my healthcare. What happens if I go to my dentist, my eye doctor or a specialist, and when it comes time to start paying out, they say ""no."" Do I have any recourse? If I go to a private doctor, and they say ""no,"" should I go back to the official state organization and argue?"
Jon,Ward,jon.ward423@hotmail.com,amazon help union,"Who is starting the union at amazon? Joan (from Appletree) runs a team of just five that works on app build system AMS. Joe (from Local Global) runs a team of 80 that builds apps for the Appletree Open Cloud Operating System. They all work in Amazon's corporate headquarters in Seattle. Today's meeting started with an inspirational talk about the history of Local Global's work on Appletree, followed by introductions, a short networking period, then the regular meeting."
Katrina,Drake,katrina.drake334@gmail.com,healthcare overtime healthcare,"I've seen a lot of workers meeting after work, drinking too much, and sometimes being mean to each other. I've also seen too many families who don't have enough to eat. That just makes me sad for everyone. But this new policy just about kills me. While I want everyone to have a good working environment and good benefits, this is taking it a step too far. I think they are overreacting. All it would take is posting a policy that your employees aren't allowed to drink alcohol after work, or drink for hours on end."
Juanita,Williamson,juanita.williamson416@hotmail.com,help need due,"Hello, I'm concerned about some labor organizing I've seen in the warehouse. I see that they have a very stringent time card system, where they dictate when and how many hours an employee can work. This scares me for several reasons. First of all, I don't know how well I'd be able to meet that time card system, let alone the pressure of potentially being fired for doing so. Secondly, the fact that they hold the time card system above everything else in the store concerns me. They have also established a uniform in my store that gives out points on the time card"
Ellis,May,ellis.may56@outlook.com,union help safety,"What kind of benefits will the union bring to CUPW? O’Bryan: “As we all know, a union gives the workers a voice and power. It’s important to have that and to use it. We do not want to go back to the bad old days where employees were siloed and didn’t have any input.” Miller: “There are millions of dollars in arbitrations every year. Those are good money. … In the absence of a contract, if there is a strike or lockout, the arbitrator may allow employees to be absent from work. The employer has been saying that employers can’t let"
Monique,Bailey,monique.bailey640@gmail.com,help overtime union,"I have been reading Karl Marx's Capital. My father told me that after I left home that he read Karl Marx's Capital when he was about 15 - 16 years old. He said that he hated Marx in college when the school forced the students to read it because some professor insisted that it was the most important book that we should read before we entered the university. My father didn't have the courage to object, so he just pretended that he read the book because the professor told him that it was the best book that he would ever"
Brittany,Graves,brittany.graves430@hotmail.com,due worker due,"I've seen a lot of workers meeting after work, drinking too much, and sometimes being mean to each other. I've also seen too many families who don't have enough to eat. That just makes me sad for everyone. But this new policy just about kills me. While I want everyone to have a good working environment and good benefits, this is taking it a step too far. I think they are overreacting. All it would take is posting a policy that your employees aren't allowed to drink alcohol after work, or drink for hours on end."
Melinda,Barnett,melinda.barnett226@protonmail.com,help need safety,"What kind of benefits will the union bring to CUPW? O’Bryan: “As we all know, a union gives the workers a voice and power. It’s important to have that and to use it. We do not want to go back to the bad old days where employees were siloed and didn’t have any input.” Miller: “There are millions of dollars in arbitrations every year. Those are good money. … In the absence of a contract, if there is a strike or lockout, the arbitrator may allow employees to be absent from work. The employer has been saying that employers can’t let"
Clarence,Schneider,clarence.schneider771@hotmail.com,due help due,"How much would union dues be? That's not for you to decide, not if you're a conservative. If you're a liberal, you might be taking a hit in the wallet because unions help raise the public - sector minimum wage. Read it as an attack on unions as a whole. The part of the op - ed that angered me the most was its rhetoric about privatization of health care. Again, it's not my decision to make, whether or not to privatize. There are some real problems with Medicare and Medicaid, but fixing those isn't up to the individual"
Ginger,Weber,ginger.weber23@apple.com,help overtime help,"I love working at an amazon warehouse, but with the holidays coming up, I've been working a lot and its probably time to take a break. Well, to quote my nephew Logan, ""I really need to get a life."" So, I am taking my life, or my non - existent life, and creating one. I am joining the Amazon wish list service so I can earn a little money towards my holiday shopping. The options include to be the kind of person who pays for others shipping costs, pay for their own shipping costs, or even donate and earn a credit in return."
Angel,Morris,angel.morris642@apple.com,amazon help due,"Can the union help me if I go out for a job where I'm not in the union? You have the right to choose which union to join. The decision to affiliate is an economic one. Many unions offer signing bonuses, recognition, and discounts. Some even have job protections, healthcare benefits, and paid holidays. Learn more about unions and their role in the working world in our guide to unions. What do unions do? Unions do everything from negotiating wages and working conditions to providing health benefits and workplace"
Chad,Bryant,chad.bryant959@protonmail.com,due need healthcare,"Will I save in union dues if I’m with a team that has strong political voices and does things I agree with? Maybe. Or maybe not. But because I’m the one who has to pay for it, I’m quite confident that I’ll be supporting a political team that I believe in – it’s the most moral way to spend my money, and it’s also the only way to assure that I’m getting all of the benefit of political football without much of the risk. It also turns out that political football is like a lottery. The teams that pick up the most fans are the"
Jerry,Robertson,jerry.robertson601@apple.com,amazon overtime healthcare,"I'm concerned that the union authorization card that they are giving us, will have the full weight of the California courts behind it and it will be hard to recover from any wrong doing. I'd like to be able to believe that one, but the class action suits that have recently come out against Kodak would be very hard for an employer like BAE to fight. I just hate the fact that I was so happy with this place, only to find out I'm not so happy with it after all. When you look up the definition of the word ""heart,"" you get a whole new meaning."
Alfred,Wise,alfred.wise849@hotmail.com,union need help,"I'm concerned that the union authorization card that they are giving us, will have the full weight of the California courts behind it and it will be hard to recover from any wrong doing. I'd like to be able to believe that one, but the class action suits that have recently come out against Kodak would be very hard for an employer like BAE to fight. I just hate the fact that I was so happy with this place, only to find out I'm not so happy with it after all. When you look up the definition of the word ""heart,"" you get a whole new meaning."
Geraldine,Jacobs,geraldine.jacobs487@protonmail.com,complaint help due,"Will I save in union dues if I’m with a team that has strong political voices and does things I agree with? Maybe. Or maybe not. But because I’m the one who has to pay for it, I’m quite confident that I’ll be supporting a political team that I believe in – it’s the most moral way to spend my money, and it’s also the only way to assure that I’m getting all of the benefit of political football without much of the risk. It also turns out that political football is like a lottery. The teams that pick up the most fans are the"
Clifford,Mills,clifford.mills594@hotmail.com,due overtime union,"My coworkers were telling me that I should get paid more to do what I'm doing now, and some of my friends think that the hours are too crazy. But you know what? After hearing that story, I feel really lucky that I get to work with these amazing people that I don't want to be anywhere else. I hope it lasts! My friends who are teachers. I have several friends who are teachers, and I am so impressed with them every single day. I really feel blessed that they take the time to invest in their students, especially those who aren't performing up to"
Leroy,Joseph,leroy.joseph895@hotmail.com,healthcare overtime union,"Did you see about the Google Union? As you know, the Alphabet conglomerate has a reputation for being a bit cheap. Every now and then, the unions come together to push for better working conditions for their workers. Most of these initiatives are unsuccessful but occasionally a fight is won. The only serious change that I know of so far has been an eight-hour day. Google workers came together at lunchtime today for a rally against overworking and unhealthy working conditions at Google."
Melvin,Gordon,melvin.gordon268@outlook.com,union overtime due,"What will Amazon do with our warehouse if we unionize? We still worry about what Amazon might do. We’ve had—over the years, we have had members whose identities were stolen from a file cabinet, with all their work history. And we’ve had union members who have had to go to court and prove that they are not union supporters, because they were fired for that. So, I mean, we have people whose careers have been destroyed by Amazon in this country. So, you know, we worry about what will happen, but we’ve been trying to organize there."
Jackie,Pearson,jackie.pearson926@hotmail.com,amazon help due,"Can the union help me if I go out for a job where I'm not in the union? You have the right to choose which union to join. The decision to affiliate is an economic one. Many unions offer signing bonuses, recognition, and discounts. Some even have job protections, healthcare benefits, and paid holidays. Learn more about unions and their role in the working world in our guide to unions. What do unions do? Unions do everything from negotiating wages and working conditions to providing health benefits and workplace"
Iris,Ruiz,iris.ruiz203@hotmail.com,due need help,"Will I save in union dues if I’m with a team that has strong political voices and does things I agree with? Maybe. Or maybe not. But because I’m the one who has to pay for it, I’m quite confident that I’ll be supporting a political team that I believe in – it’s the most moral way to spend my money, and it’s also the only way to assure that I’m getting all of the benefit of political football without much of the risk. It also turns out that political football is like a lottery. The teams that pick up the most fans are the"
Neil,Patrick,neil.patrick440@outlook.com,union help union,"If I don't join the union, will amazon allow me to participate? If you can't join the union, does Amazon still offer you the same standard benefits? If you quit your job, does the contract say how long of a notice you have? (On my local library's website, the answer is the first question is something like 90 days.) What is the union's standard procedure for dealing with someone who's refused membership but still has a job with Amazon? If you are threatened with job loss, will the union help you avoid it? Is there any other pressure you"
Walter,Martinez,walter.martinez69@outlook.com,due complaint safety,"Hi, I have a question about my healthcare. What happens if I go to my dentist, my eye doctor or a specialist, and when it comes time to start paying out, they say ""no."" Do I have any recourse? If I go to a private doctor, and they say ""no,"" should I go back to the official state organization and argue?"
Winifred,Mullins,winifred.mullins799@gmail.com,due safety union,"What will Amazon do with our warehouse if we unionize? We still worry about what Amazon might do. We’ve had—over the years, we have had members whose identities were stolen from a file cabinet, with all their work history. And we’ve had union members who have had to go to court and prove that they are not union supporters, because they were fired for that. So, I mean, we have people whose careers have been destroyed by Amazon in this country. So, you know, we worry about what will happen, but we’ve been trying to organize there."
Lamar,Silva,lamar.silva861@hotmail.com,amazon help help,"What kind of benefits will the union bring to CUPW? O’Bryan: “As we all know, a union gives the workers a voice and power. It’s important to have that and to use it. We do not want to go back to the bad old days where employees were siloed and didn’t have any input.” Miller: “There are millions of dollars in arbitrations every year. Those are good money. … In the absence of a contract, if there is a strike or lockout, the arbitrator may allow employees to be absent from work. The employer has been saying that employers can’t let"
Judith,Henry,judith.henry563@protonmail.com,help overtime union,"How much would union dues be? That's not for you to decide, not if you're a conservative. If you're a liberal, you might be taking a hit in the wallet because unions help raise the public - sector minimum wage. Read it as an attack on unions as a whole. The part of the op - ed that angered me the most was its rhetoric about privatization of health care. Again, it's not my decision to make, whether or not to privatize. There are some real problems with Medicare and Medicaid, but fixing those isn't up to the individual"
Rufus,Curry,rufus.curry916@outlook.com,complaint safety due,"I'm concerned that the union authorization card that they are giving us, will have the full weight of the California courts behind it and it will be hard to recover from any wrong doing. I'd like to be able to believe that one, but the class action suits that have recently come out against Kodak would be very hard for an employer like BAE to fight. I just hate the fact that I was so happy with this place, only to find out I'm not so happy with it after all. When you look up the definition of the word ""heart,"" you get a whole new meaning."
Alberta,Brock,alberta.brock621@hotmail.com,complaint help help,"What kind of benefits will the union bring to CUPW? O’Bryan: “As we all know, a union gives the workers a voice and power. It’s important to have that and to use it. We do not want to go back to the bad old days where employees were siloed and didn’t have any input.” Miller: “There are millions of dollars in arbitrations every year. Those are good money. … In the absence of a contract, if there is a strike or lockout, the arbitrator may allow employees to be absent from work. The employer has been saying that employers can’t let"
Delia,Becker,delia.becker302@aol.com,union safety safety,"Hi, I have a question about my healthcare. What happens if I go to my dentist, my eye doctor or a specialist, and when it comes time to start paying out, they say ""no."" Do I have any recourse? If I go to a private doctor, and they say ""no,"" should I go back to the official state organization and argue?"
Bradley,Marsh,bradley.marsh70@apple.com,union need healthcare,"I love working at an amazon warehouse, but with the holidays coming up, I've been working a lot and its probably time to take a break. Well, to quote my nephew Logan, ""I really need to get a life."" So, I am taking my life, or my non - existent life, and creating one. I am joining the Amazon wish list service so I can earn a little money towards my holiday shopping. The options include to be the kind of person who pays for others shipping costs, pay for their own shipping costs, or even donate and earn a credit in return."
Brandi,Burgess,brandi.burgess435@aol.com,help overtime complaint,"If I don't join the union, will amazon allow me to participate? If you can't join the union, does Amazon still offer you the same standard benefits? If you quit your job, does the contract say how long of a notice you have? (On my local library's website, the answer is the first question is something like 90 days.) What is the union's standard procedure for dealing with someone who's refused membership but still has a job with Amazon? If you are threatened with job loss, will the union help you avoid it? Is there any other pressure you"
Pam,Haynes,pam.haynes482@outlook.com,due help due,"If I don't join the union, will amazon allow me to participate? If you can't join the union, does Amazon still offer you the same standard benefits? If you quit your job, does the contract say how long of a notice you have? (On my local library's website, the answer is the first question is something like 90 days.) What is the union's standard procedure for dealing with someone who's refused membership but still has a job with Amazon? If you are threatened with job loss, will the union help you avoid it? Is there any other pressure you"
Lori,Washington,lori.washington347@hotmail.com,union complaint due,"Hi, I have a question about my healthcare. What happens if I go to my dentist, my eye doctor or a specialist, and when it comes time to start paying out, they say ""no."" Do I have any recourse? If I go to a private doctor, and they say ""no,"" should I go back to the official state organization and argue?"
Jonathon,Gray,jonathon.gray330@hotmail.com,help need help,"Hello, I'm concerned about some labor organizing I've seen in the warehouse. I see that they have a very stringent time card system, where they dictate when and how many hours an employee can work. This scares me for several reasons. First of all, I don't know how well I'd be able to meet that time card system, let alone the pressure of potentially being fired for doing so. Secondly, the fact that they hold the time card system above everything else in the store concerns me. They have also established a uniform in my store that gives out points on the time card"
Kendra,Fletcher,kendra.fletcher799@apple.com,help worker complaint,"Will I need to pay union dues if I want to belong to this club? What if the union falls? What if a Republican becomes president? Even if these things do not happen, if I give up on trying to stop these things from happening, am I still entitled to a share of the gains they produce? Or, am I entitled to none of it? The New Testament tells us of a time when the promise of the resurrection was not true. The chief priests and scribes had bought and sold Jesus to the highest bidder. He was not a Messiah they could depend on."
Cathy,Harrison,cathy.harrison978@hotmail.com,amazon need due,"I'm concerned that the union authorization card that they are giving us, will have the full weight of the California courts behind it and it will be hard to recover from any wrong doing. I'd like to be able to believe that one, but the class action suits that have recently come out against Kodak would be very hard for an employer like BAE to fight. I just hate the fact that I was so happy with this place, only to find out I'm not so happy with it after all. When you look up the definition of the word ""heart,"" you get a whole new meaning."
Elsa,Ramos,elsa.ramos372@gmail.com,amazon complaint due,"Hi, I have a question about my healthcare. What happens if I go to my dentist, my eye doctor or a specialist, and when it comes time to start paying out, they say ""no."" Do I have any recourse? If I go to a private doctor, and they say ""no,"" should I go back to the official state organization and argue?"
Kelvin,Hicks,kelvin.hicks111@protonmail.com,help worker healthcare,"What will Amazon do with our warehouse if we unionize? We still worry about what Amazon might do. We’ve had—over the years, we have had members whose identities were stolen from a file cabinet, with all their work history. And we’ve had union members who have had to go to court and prove that they are not union supporters, because they were fired for that. So, I mean, we have people whose careers have been destroyed by Amazon in this country. So, you know, we worry about what will happen, but we’ve been trying to organize there."
Jeannie,Craig,jeannie.craig709@gmail.com,help overtime union,"What will Amazon do with our warehouse if we unionize? We still worry about what Amazon might do. We’ve had—over the years, we have had members whose identities were stolen from a file cabinet, with all their work history. And we’ve had union members who have had to go to court and prove that they are not union supporters, because they were fired for that. So, I mean, we have people whose careers have been destroyed by Amazon in this country. So, you know, we worry about what will happen, but we’ve been trying to organize there."
Willie,Jensen,willie.jensen400@outlook.com,help worker healthcare,"I have been reading Karl Marx's Capital. My father told me that after I left home that he read Karl Marx's Capital when he was about 15 - 16 years old. He said that he hated Marx in college when the school forced the students to read it because some professor insisted that it was the most important book that we should read before we entered the university. My father didn't have the courage to object, so he just pretended that he read the book because the professor told him that it was the best book that he would ever"
Alan,Rodriguez,alan.rodriguez343@hotmail.com,union help due,"My coworkers were telling me that I should get paid more to do what I'm doing now, and some of my friends think that the hours are too crazy. But you know what? After hearing that story, I feel really lucky that I get to work with these amazing people that I don't want to be anywhere else. I hope it lasts! My friends who are teachers. I have several friends who are teachers, and I am so impressed with them every single day. I really feel blessed that they take the time to invest in their students, especially those who aren't performing up to"
Mack,Bishop,mack.bishop986@aol.com,due overtime safety,"Did you see about the Google Union? As you know, the Alphabet conglomerate has a reputation for being a bit cheap. Every now and then, the unions come together to push for better working conditions for their workers. Most of these initiatives are unsuccessful but occasionally a fight is won. The only serious change that I know of so far has been an eight-hour day. Google workers came together at lunchtime today for a rally against overworking and unhealthy working conditions at Google."
Mae,Soto,mae.soto918@hotmail.com,complaint need help,"Can the union help me if I go out for a job where I'm not in the union? You have the right to choose which union to join. The decision to affiliate is an economic one. Many unions offer signing bonuses, recognition, and discounts. Some even have job protections, healthcare benefits, and paid holidays. Learn more about unions and their role in the working world in our guide to unions. What do unions do? Unions do everything from negotiating wages and working conditions to providing health benefits and workplace"
Genevieve,Santiago,genevieve.santiago626@apple.com,help help union,"Hi, I have a question about my healthcare. What happens if I go to my dentist, my eye doctor or a specialist, and when it comes time to start paying out, they say ""no."" Do I have any recourse? If I go to a private doctor, and they say ""no,"" should I go back to the official state organization and argue?"
Arturo,Spencer,arturo.spencer167@aol.com,healthcare complaint help,"Will I need to pay union dues if I want to belong to this club? What if the union falls? What if a Republican becomes president? Even if these things do not happen, if I give up on trying to stop these things from happening, am I still entitled to a share of the gains they produce? Or, am I entitled to none of it? The New Testament tells us of a time when the promise of the resurrection was not true. The chief priests and scribes had bought and sold Jesus to the highest bidder. He was not a Messiah they could depend on."
Marjorie,Berry,marjorie.berry390@gmail.com,help worker help,"Will I need to pay union dues if I want to belong to this club? What if the union falls? What if a Republican becomes president? Even if these things do not happen, if I give up on trying to stop these things from happening, am I still entitled to a share of the gains they produce? Or, am I entitled to none of it? The New Testament tells us of a time when the promise of the resurrection was not true. The chief priests and scribes had bought and sold Jesus to the highest bidder. He was not a Messiah they could depend on."
Carl,Nunez,carl.nunez681@protonmail.com,complaint need help,"I've seen a lot of workers meeting after work, drinking too much, and sometimes being mean to each other. I've also seen too many families who don't have enough to eat. That just makes me sad for everyone. But this new policy just about kills me. While I want everyone to have a good working environment and good benefits, this is taking it a step too far. I think they are overreacting. All it would take is posting a policy that your employees aren't allowed to drink alcohol after work, or drink for hours on end."
Lance,Francis,lance.francis433@hotmail.com,help overtime due,"Can the union help me if I go out for a job where I'm not in the union? You have the right to choose which union to join. The decision to affiliate is an economic one. Many unions offer signing bonuses, recognition, and discounts. Some even have job protections, healthcare benefits, and paid holidays. Learn more about unions and their role in the working world in our guide to unions. What do unions do? Unions do everything from negotiating wages and working conditions to providing health benefits and workplace"
Darryl,Rice,darryl.rice409@protonmail.com,due overtime complaint,"Will I save in union dues if I’m with a team that has strong political voices and does things I agree with? Maybe. Or maybe not. But because I’m the one who has to pay for it, I’m quite confident that I’ll be supporting a political team that I believe in – it’s the most moral way to spend my money, and it’s also the only way to assure that I’m getting all of the benefit of political football without much of the risk. It also turns out that political football is like a lottery. The teams that pick up the most fans are the"
Margaret,Adams,margaret.adams670@outlook.com,healthcare help complaint,"Did you see about the Google Union? As you know, the Alphabet conglomerate has a reputation for being a bit cheap. Every now and then, the unions come together to push for better working conditions for their workers. Most of these initiatives are unsuccessful but occasionally a fight is won. The only serious change that I know of so far has been an eight-hour day. Google workers came together at lunchtime today for a rally against overworking and unhealthy working conditions at Google."
Natasha,Caldwell,natasha.caldwell787@hotmail.com,union safety complaint,"I'm concerned that the union authorization card that they are giving us, will have the full weight of the California courts behind it and it will be hard to recover from any wrong doing. I'd like to be able to believe that one, but the class action suits that have recently come out against Kodak would be very hard for an employer like BAE to fight. I just hate the fact that I was so happy with this place, only to find out I'm not so happy with it after all. When you look up the definition of the word ""heart,"" you get a whole new meaning."
Desiree,Osborne,desiree.osborne175@apple.com,complaint need healthcare,"Who is starting the union at amazon? Joan (from Appletree) runs a team of just five that works on app build system AMS. Joe (from Local Global) runs a team of 80 that builds apps for the Appletree Open Cloud Operating System. They all work in Amazon's corporate headquarters in Seattle. Today's meeting started with an inspirational talk about the history of Local Global's work on Appletree, followed by introductions, a short networking period, then the regular meeting."
Anita,Phillips,anita.phillips615@apple.com,help help help,"Hi, I have a question about my healthcare. What happens if I go to my dentist, my eye doctor or a specialist, and when it comes time to start paying out, they say ""no."" Do I have any recourse? If I go to a private doctor, and they say ""no,"" should I go back to the official state organization and argue?"
Brenda,Collins,brenda.collins700@apple.com,complaint need help,"Will I save in union dues if I’m with a team that has strong political voices and does things I agree with? Maybe. Or maybe not. But because I’m the one who has to pay for it, I’m quite confident that I’ll be supporting a political team that I believe in – it’s the most moral way to spend my money, and it’s also the only way to assure that I’m getting all of the benefit of political football without much of the risk. It also turns out that political football is like a lottery. The teams that pick up the most fans are the"
Bobbie,Edwards,bobbie.edwards69@aol.com,due safety healthcare,"I've seen a lot of workers meeting after work, drinking too much, and sometimes being mean to each other. I've also seen too many families who don't have enough to eat. That just makes me sad for everyone. But this new policy just about kills me. While I want everyone to have a good working environment and good benefits, this is taking it a step too far. I think they are overreacting. All it would take is posting a policy that your employees aren't allowed to drink alcohol after work, or drink for hours on end."
